id,cost
113,11235.219646551292
114,11235.219646551292
115,11235.219646551292
116,11235.219646551292
117,11195.52209450141
118,11195.52209450141
119,11195.52209450141
120,11145.452497627522
121,11145.452497627522
122,11145.452497627522
123,11145.452497627522
124,11145.452497627522
125,11145.452497627522
126,11145.452497627522
127,11145.452497627522
128,11038.619063324086
129,11038.619063324086
130,11038.619063324086
131,11038.619063324086
132,11038.619063324086
133,11038.619063324086
134,11038.619063324086
135,11038.619063324086
136,11038.619063324086
137,11038.619063324086
138,11038.619063324086
139,11038.619063324086
140,11038.619063324086
141,10969.150001126252
142,10960.551359868448
143,10960.551359868448
144,10960.551359868448
145,10960.551359868448
146,10960.551359868448
147,10960.551359868448
148,10960.551359868448
149,10960.551359868448
150,10960.551359868448
151,10960.551359868448
152,10960.551359868448
153,10960.551359868448
154,10960.551359868448
155,10960.551359868448
156,10960.551359868448
157,10830.603290364965
158,10830.603290364965
159,10830.603290364965
160,10830.603290364965
161,10830.603290364965
162,10830.603290364965
163,10830.603290364965
164,10830.603290364965
165,10830.603290364965
166,10830.603290364965
167,10830.603290364965
168,10830.603290364965
169,10830.603290364965
170,10830.603290364965
171,10830.603290364965
172,10830.603290364965
173,10830.603290364965
174,10830.603290364965
175,10830.603290364965
176,10830.603290364965
177,10830.603290364965
178,10830.603290364965
179,10830.603290364965
180,10830.603290364965
181,10830.603290364965
182,10830.603290364965
183,10830.603290364965
184,10830.603290364965
185,10830.603290364965
186,10830.603290364965
187,10830.603290364965
188,10825.161377056977
189,10825.161377056977
190,10804.621247651095
191,10804.621247651095
192,10804.621247651095
193,10804.621247651095
194,10804.621247651095
195,10804.621247651095
196,10804.621247651095
197,10804.621247651095
198,10804.621247651095
199,10804.621247651095
200,10804.621247651095
201,10804.621247651095
202,10804.621247651095
203,10804.621247651095
204,10804.621247651095
205,10731.68087613228
206,10727.151116585355
207,10727.151116585355
208,10727.151116585355
209,10727.151116585355
210,10727.151116585355
211,10727.151116585355
212,10727.151116585355
213,10727.151116585355
214,10727.151116585355
215,10727.151116585355
216,10727.151116585355
217,10713.853999725925
218,10713.853999725925
219,10713.853999725925
220,10713.853999725925
221,10713.853999725925
222,10713.853999725925
223,10713.853999725925
224,10713.853999725925
225,10713.853999725925
226,10713.853999725925
227,10713.853999725925
228,10713.853999725925
229,10696.171209977158
230,10696.171209977158
231,10596.849295631338
232,10596.849295631338
233,10596.849295631338
234,10596.849295631338
235,10596.849295631338
236,10596.849295631338
237,10596.849295631338
238,10596.849295631338
239,10596.849295631338
240,10596.849295631338
241,10596.849295631338
242,10596.849295631338
243,10596.849295631338
244,10596.849295631338
245,10596.849295631338
246,10596.849295631338
247,10596.849295631338
248,10596.849295631338
249,10596.849295631338
250,10596.849295631338
251,10596.849295631338
252,10596.849295631338
253,10596.849295631338
254,10596.849295631338
255,10596.849295631338
256,10596.849295631338
257,10596.849295631338
258,10596.849295631338
259,10596.849295631338
260,10596.849295631338
261,10596.849295631338
262,10596.849295631338
263,10596.849295631338
264,10596.849295631338
265,10596.849295631338
266,10596.849295631338
267,10596.849295631338
268,10596.849295631338
269,10596.849295631338
270,10596.849295631338
271,10596.849295631338
272,10596.849295631338
273,10596.849295631338
274,10596.849295631338
275,10596.849295631338
276,10596.849295631338
277,10596.849295631338
278,10596.849295631338
279,10596.849295631338
280,10596.849295631338
281,10596.849295631338
282,10596.849295631338
283,10596.849295631338
284,10566.754419094603
285,10566.754419094603
286,10566.754419094603
287,10566.754419094603
288,10566.754419094603
289,10566.754419094603
290,10566.754419094603
291,10566.754419094603
292,10566.754419094603
293,10566.754419094603
294,10566.754419094603
295,10566.754419094603
296,10566.754419094603
297,10566.754419094603
298,10566.754419094603
299,10566.754419094603
300,10566.754419094603
301,10331.51548208945
302,10331.51548208945
303,10331.51548208945
304,10331.51548208945
305,10331.51548208945
306,10331.51548208945
307,10331.51548208945
308,10331.51548208945
309,10331.51548208945
310,10331.51548208945
311,10331.51548208945
312,10331.51548208945
313,10331.51548208945
314,10331.51548208945
315,10331.51548208945
316,10331.51548208945
317,10331.51548208945
318,10331.51548208945
319,10331.51548208945
320,10331.51548208945
321,10331.51548208945
322,10331.51548208945
323,10262.618084648486
324,10262.618084648486
325,10262.618084648486
326,10262.618084648486
327,10262.618084648486
328,10262.618084648486
329,10262.618084648486
330,10262.618084648486
331,10262.618084648486
332,10262.618084648486
333,10262.618084648486
334,10262.618084648486
335,10262.618084648486
336,10262.618084648486
337,10262.618084648486
338,10262.618084648486
339,10262.618084648486
340,10262.618084648486
341,10262.618084648486
342,10262.618084648486
343,10262.618084648486
344,10262.618084648486
345,10262.618084648486
346,10262.618084648486
347,10262.618084648486
348,10262.618084648486
349,10262.618084648486
350,10262.618084648486
351,10262.618084648486
352,10262.618084648486
353,10262.618084648486
354,10262.618084648486
355,10262.618084648486
356,10262.618084648486
357,10262.618084648486
358,10262.618084648486
359,10262.618084648486
360,10262.618084648486
361,10262.618084648486
362,10262.618084648486
363,10262.618084648486
364,10262.618084648486
365,10262.618084648486
366,10262.618084648486
367,10262.618084648486
368,10262.618084648486
369,10262.618084648486
370,10262.618084648486
371,10262.618084648486
372,10245.351606808912
373,10245.351606808912
374,10245.351606808912
375,10245.351606808912
376,10245.351606808912
377,10245.351606808912
378,10245.351606808912
379,10245.351606808912
380,10245.351606808912
381,10245.351606808912
382,10245.351606808912
383,10245.351606808912
384,10245.351606808912
385,10245.351606808912
386,10245.351606808912
387,10245.351606808912
388,10245.351606808912
389,10245.351606808912
390,10245.351606808912
391,10245.351606808912
392,10245.351606808912
393,10245.351606808912
394,10245.351606808912
395,10245.351606808912
396,10245.351606808912
397,10245.351606808912
398,10245.351606808912
399,10245.351606808912
400,10245.351606808912
401,10245.351606808912
402,10245.351606808912
403,10245.351606808912
404,10245.351606808912
405,10245.351606808912
406,10245.351606808912
407,10245.351606808912
408,10245.351606808912
409,10245.351606808912
410,10245.351606808912
411,10245.351606808912
412,10245.351606808912
413,10245.351606808912
414,10245.351606808912
415,10245.351606808912
416,10245.351606808912
417,10245.351606808912
418,10245.351606808912
419,10245.351606808912
420,10245.351606808912
421,10245.351606808912
422,10245.351606808912
423,10245.351606808912
424,10245.351606808912
425,10245.351606808912
426,10245.351606808912
427,10245.351606808912
428,10245.351606808912
429,10245.351606808912
430,10245.351606808912
431,10245.351606808912
432,10245.351606808912
433,10245.351606808912
434,10245.351606808912
435,10245.351606808912
436,10245.351606808912
437,10245.351606808912
438,10245.351606808912
439,10245.351606808912
440,10245.351606808912
441,10245.351606808912
442,10245.351606808912
443,10245.351606808912
444,10245.351606808912
445,10245.351606808912
446,10245.351606808912
447,10245.351606808912
448,10245.351606808912
449,10245.351606808912
450,10151.706353349071
451,10151.706353349071
452,10151.706353349071
453,10151.706353349071
454,10151.706353349071
455,10151.706353349071
456,10151.706353349071
457,10151.706353349071
458,10151.706353349071
459,10151.706353349071
460,10125.968043390418
461,10125.968043390418
462,10125.968043390418
463,10125.968043390418
464,10125.968043390418
465,10125.968043390418
466,10125.968043390418
467,10125.968043390418
468,10125.968043390418
469,10125.968043390418
470,10125.968043390418
471,10125.968043390418
472,10125.968043390418
473,10125.968043390418
474,10125.968043390418
475,10125.968043390418
476,10125.968043390418
477,10125.968043390418
478,10125.968043390418
479,10125.968043390418
480,10125.968043390418
481,10125.968043390418
482,10125.968043390418
483,10125.968043390418
484,10125.968043390418
485,10125.968043390418
486,10125.968043390418
487,10125.968043390418
488,10125.968043390418
489,10125.968043390418
490,10125.968043390418
491,10125.968043390418
492,10125.968043390418
493,10125.968043390418
494,10125.968043390418
495,10125.968043390418
496,10125.968043390418
497,10125.968043390418
498,10125.968043390418
499,10125.968043390418
500,10125.968043390418
501,10125.968043390418
502,10125.968043390418
503,10125.968043390418
504,10125.968043390418
505,10125.968043390418
506,10125.968043390418
507,10125.968043390418
508,10125.968043390418
509,10125.968043390418
510,10125.968043390418
511,10125.968043390418
512,10125.968043390418
513,10125.968043390418
514,10125.968043390418
515,10125.968043390418
516,10125.968043390418
517,10125.968043390418
518,10125.968043390418
519,10125.968043390418
520,10125.968043390418
521,10125.968043390418
522,10125.968043390418
523,10125.968043390418
524,10125.968043390418
525,10125.968043390418
526,10125.968043390418
527,10125.968043390418
528,10125.968043390418
529,10125.968043390418
530,10125.968043390418
531,10125.968043390418
532,10125.968043390418
533,10125.968043390418
534,10125.968043390418
535,10125.968043390418
536,10125.968043390418
537,10125.968043390418
538,10125.968043390418
539,10125.968043390418
540,10125.968043390418
541,10125.968043390418
542,10125.968043390418
543,10125.968043390418
544,10125.968043390418
545,10125.968043390418
546,10125.968043390418
547,10125.968043390418
548,10125.968043390418
549,10125.968043390418
550,10125.968043390418
551,10125.968043390418
552,10125.968043390418
553,10125.968043390418
554,10125.968043390418
555,10125.968043390418
556,10125.968043390418
557,10125.968043390418
558,10125.968043390418
559,10125.968043390418
560,10125.968043390418
561,10125.968043390418
562,10125.968043390418
563,10125.968043390418
564,10125.968043390418
565,10125.968043390418
566,10125.968043390418
567,10125.968043390418
568,10125.968043390418
569,10125.968043390418
570,10125.968043390418
571,10125.968043390418
572,10125.968043390418
573,10125.968043390418
574,10125.968043390418
575,10125.968043390418
576,10125.968043390418
577,10125.968043390418
578,10125.968043390418
579,10122.612046119519
580,10122.612046119519
581,10122.612046119519
582,10122.612046119519
583,10122.612046119519
584,10122.612046119519
585,10122.612046119519
586,10122.612046119519
587,10122.612046119519
588,10122.612046119519
589,10122.612046119519
590,10122.612046119519
591,10122.612046119519
592,10122.612046119519
593,10122.612046119519
594,10122.612046119519
595,10122.612046119519
596,10122.612046119519
597,10122.612046119519
598,10122.612046119519
599,10122.612046119519
600,10122.612046119519
601,10122.612046119519
602,10122.612046119519
603,10122.612046119519
604,10122.612046119519
605,10122.612046119519
606,10122.612046119519
607,10122.612046119519
608,10122.612046119519
609,10122.612046119519
610,9834.778786388615
611,9834.778786388615
612,9834.778786388615
613,9834.778786388615
614,9834.778786388615
615,9834.778786388615
616,9834.778786388615
617,9834.778786388615
618,9834.778786388615
619,9834.778786388615
620,9834.778786388615
621,9834.778786388615
622,9834.778786388615
623,9834.778786388615
624,9834.778786388615
625,9834.778786388615
626,9834.778786388615
627,9834.778786388615
628,9834.778786388615
629,9834.778786388615
630,9834.778786388615
631,9834.778786388615
632,9834.778786388615
633,9834.778786388615
634,9834.778786388615
635,9834.778786388615
636,9834.778786388615
637,9834.778786388615
638,9834.778786388615
639,9834.778786388615
640,9834.778786388615
641,9834.778786388615
642,9834.778786388615
643,9834.778786388615
644,9834.778786388615
645,9834.778786388615
646,9834.778786388615
647,9834.778786388615
648,9834.778786388615
649,9834.778786388615
650,9834.778786388615
651,9834.778786388615
652,9834.778786388615
653,9834.778786388615
654,9834.778786388615
655,9834.778786388615
656,9834.778786388615
657,9834.778786388615
658,9834.778786388615
659,9834.778786388615
660,9834.778786388615
661,9834.778786388615
662,9834.778786388615
663,9834.778786388615
664,9834.778786388615
665,9834.778786388615
666,9834.778786388615
667,9834.778786388615
668,9834.778786388615
669,9834.778786388615
670,9834.778786388615
671,9834.778786388615
672,9834.778786388615
673,9834.778786388615
674,9834.778786388615
675,9834.778786388615
676,9834.778786388615
677,9834.778786388615
678,9834.778786388615
679,9834.778786388615
680,9834.778786388615
681,9834.778786388615
682,9834.778786388615
683,9834.778786388615
684,9834.778786388615
685,9834.778786388615
686,9834.778786388615
687,9834.778786388615
688,9834.778786388615
689,9834.778786388615
690,9834.778786388615
691,9834.778786388615
692,9834.778786388615
693,9834.778786388615
694,9834.778786388615
695,9834.778786388615
696,9834.778786388615
697,9834.778786388615
698,9834.778786388615
699,9834.778786388615
700,9834.778786388615
701,9834.778786388615
702,9834.778786388615
703,9834.778786388615
704,9834.778786388615
705,9834.778786388615
706,9834.778786388615
707,9834.778786388615
708,9834.778786388615
709,9834.778786388615
710,9834.778786388615
711,9834.778786388615
712,9833.355191540924
713,9833.355191540924
714,9833.355191540924
715,9833.355191540924
716,9833.355191540924
717,9833.355191540924
718,9833.355191540924
719,9833.355191540924
720,9833.355191540924
721,9833.355191540924
722,9833.355191540924
723,9833.355191540924
724,9833.355191540924
725,9833.355191540924
726,9833.355191540924
727,9833.355191540924
728,9833.355191540924
729,9833.355191540924
730,9833.355191540924
731,9833.355191540924
732,9833.355191540924
733,9833.355191540924
734,9833.355191540924
735,9833.355191540924
736,9833.355191540924
737,9833.355191540924
738,9833.355191540924
739,9833.355191540924
740,9833.355191540924
741,9833.355191540924
742,9833.355191540924
743,9833.355191540924
744,9833.355191540924
745,9833.355191540924
746,9833.355191540924
747,9833.355191540924
748,9833.355191540924
749,9833.355191540924
750,9833.355191540924
751,9833.355191540924
752,9833.355191540924
753,9833.355191540924
754,9833.355191540924
755,9833.355191540924
756,9833.355191540924
757,9833.355191540924
758,9833.355191540924
759,9833.355191540924
760,9833.355191540924
761,9833.355191540924
762,9833.355191540924
763,9833.355191540924
764,9833.355191540924
765,9833.355191540924
766,9833.355191540924
767,9833.355191540924
768,9833.355191540924
769,9833.355191540924
770,9833.355191540924
771,9833.355191540924
772,9833.355191540924
773,9833.355191540924
774,9833.355191540924
775,9833.355191540924
776,9833.355191540924
777,9833.355191540924
778,9833.355191540924
779,9833.355191540924
780,9833.355191540924
781,9833.355191540924
782,9833.355191540924
783,9833.355191540924
784,9833.355191540924
785,9833.355191540924
786,9833.355191540924
787,9833.355191540924
788,9833.355191540924
789,9833.355191540924
790,9833.355191540924
791,9833.355191540924
792,9833.355191540924
793,9833.355191540924
794,9833.355191540924
795,9833.355191540924
796,9833.355191540924
797,9833.355191540924
798,9833.355191540924
799,9833.355191540924
800,9833.355191540924
801,9833.355191540924
802,9833.355191540924
803,9833.355191540924
804,9833.355191540924
805,9833.355191540924
806,9833.355191540924
807,9833.355191540924
808,9833.355191540924
809,9833.355191540924
810,9833.355191540924
811,9833.355191540924
812,9833.355191540924
813,9833.355191540924
814,9833.355191540924
815,9833.355191540924
816,9833.355191540924
817,9833.355191540924
818,9833.355191540924
819,9833.355191540924
820,9833.355191540924
821,9833.355191540924
822,9833.355191540924
823,9833.355191540924
824,9833.355191540924
825,9833.355191540924
826,9833.355191540924
827,9833.355191540924
828,9833.355191540924
829,9833.355191540924
830,9833.355191540924
831,9833.355191540924
832,9833.355191540924
833,9833.355191540924
834,9833.355191540924
835,9833.355191540924
836,9833.355191540924
837,9833.355191540924
838,9833.355191540924
839,9833.355191540924
840,9833.355191540924
841,9833.355191540924
842,9833.355191540924
843,9833.355191540924
844,9833.355191540924
845,9833.355191540924
846,9833.355191540924
847,9833.355191540924
848,9833.355191540924
849,9833.355191540924
850,9833.355191540924
851,9833.355191540924
852,9833.355191540924
853,9833.355191540924
854,9833.355191540924
855,9833.355191540924
856,9833.355191540924
857,9833.355191540924
858,9833.355191540924
859,9833.355191540924
860,9833.355191540924
861,9833.355191540924
862,9833.355191540924
863,9833.355191540924
864,9833.355191540924
865,9833.355191540924
866,9833.355191540924
867,9833.355191540924
868,9833.355191540924
869,9833.355191540924
870,9833.355191540924
871,9833.355191540924
872,9833.355191540924
873,9833.355191540924
874,9833.355191540924
875,9833.355191540924
876,9833.355191540924
877,9833.355191540924
878,9833.355191540924
879,9833.355191540924
880,9833.355191540924
881,9833.355191540924
882,9833.355191540924
883,9833.355191540924
884,9833.355191540924
885,9833.355191540924
886,9833.355191540924
887,9833.355191540924
888,9833.355191540924
889,9833.355191540924
890,9833.355191540924
891,9833.355191540924
892,9833.355191540924
893,9833.355191540924
894,9833.355191540924
895,9833.355191540924
896,9833.355191540924
897,9833.355191540924
898,9833.355191540924
899,9833.355191540924
900,9833.355191540924
901,9833.355191540924
902,9833.355191540924
903,9833.355191540924
904,9833.355191540924
905,9833.355191540924
906,9833.355191540924
907,9833.355191540924
908,9833.355191540924
909,9833.355191540924
910,9833.355191540924
911,9833.355191540924
912,9833.355191540924
913,9833.355191540924
914,9833.355191540924
915,9833.355191540924
916,9833.355191540924
917,9833.355191540924
918,9833.355191540924
919,9833.355191540924
920,9833.355191540924
921,9833.355191540924
922,9833.355191540924
923,9833.355191540924
924,9833.355191540924
925,9833.355191540924
926,9833.355191540924
927,9833.355191540924
928,9833.355191540924
929,9833.355191540924
930,9833.355191540924
931,9833.355191540924
932,9833.355191540924
933,9833.355191540924
934,9833.355191540924
935,9833.355191540924
936,9833.355191540924
937,9833.355191540924
938,9833.355191540924
939,9833.355191540924
940,9833.355191540924
941,9833.355191540924
942,9833.355191540924
943,9833.355191540924
944,9833.355191540924
945,9833.355191540924
946,9833.355191540924
947,9833.355191540924
948,9833.355191540924
949,9833.355191540924
950,9833.355191540924
951,9833.355191540924
952,9833.355191540924
953,9833.355191540924
954,9833.355191540924
955,9833.355191540924
956,9833.355191540924
957,9833.355191540924
958,9833.355191540924
959,9833.355191540924
960,9833.355191540924
961,9833.355191540924
962,9833.355191540924
963,9833.355191540924
964,9833.355191540924
965,9833.355191540924
966,9833.355191540924
967,9833.355191540924
968,9833.355191540924
969,9833.355191540924
970,9833.355191540924
971,9833.355191540924
972,9833.355191540924
973,9833.355191540924
974,9833.355191540924
975,9833.355191540924
976,9833.355191540924
977,9833.355191540924
978,9833.355191540924
979,9833.355191540924
980,9833.355191540924
981,9787.326906717057
982,9787.326906717057
983,9787.326906717057
984,9787.326906717057
985,9787.326906717057
986,9787.326906717057
987,9787.326906717057
988,9787.326906717057
989,9787.326906717057
990,9787.326906717057
991,9787.326906717057
992,9787.326906717057
993,9787.326906717057
994,9787.326906717057
995,9787.326906717057
996,9787.326906717057
997,9787.326906717057
998,9787.326906717057
999,9787.326906717057
